entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6432,1,1,4660646,1,,54,10,1,10,,,
6434,2,2,4663211,8,,54,6,1,6,2565,,
6439,3,3,4663865,6,,54,4,1,4,3219,,
6431,4,4,4664414,4,,54,3,1,3,3768,,
6442,5,5,4665362,13,,54,2,1,2,4716,,
6441,6,6,4697347,19,,54,1,1,1,36701,,
6437,7,7,4698399,5,,54,0,1,0,37753,,
6429,8,8,,16,,53,0,1,0,+1 lap,,
6428,9,9,,15,,53,0,1,0,+1 lap,,
6452,10,10,,18,,53,0,1,0,+1 lap,,
6440,11,11,,10,,51,0,1,0,,,Accident
6445,12,DNF,,17,,46,0,1,0,,,Engine
6444,13,DNF,,14,,42,0,1,0,,,Gearbox
6453,14,DNF,,11,,35,0,1,0,,,Transmission
6448,15,DNF,,3,,33,0,1,0,,,Gearbox
6447,16,DNF,,20,,32,0,1,0,,,Engine
6438,17,DNF,,7,,14,0,1,0,,,Accident
6446,18,DNF,,22,,5,0,1,0,,,Throttle
6430,19,DNF,,2,,1,0,1,0,,,Accident
6433,20,DNF,,12,,0,0,1,0,,,Collision
6436,21,DNF,,9,,0,0,1,0,,,Collision
6449,22,DNF,,21,,0,0,1,0,,,Accident
