entrantId,lap,time,timeOfDay,annotation
7003,1,29256,14:06:17,
7009,1,25362,14:06:49,
7017,2,25580,14:08:41,
7001,8,29997,14:19:40,
7002,8,22858,14:19:44,
7006,9,24104,14:21:49,
7010,9,23945,14:21:55,
6998,10,22800,14:23:35,
7015,10,24082,14:23:49,
7016,10,23823,14:23:52,
6999,11,22913,14:25:27,
7011,11,23115,14:25:37,
7019,11,23755,14:25:53,
7004,11,24083,14:26:12,
7000,11,23734,14:26:13,
7018,12,22769,14:27:28,
7008,12,28920,14:27:29,
7013,13,22800,14:29:34,
7003,13,22838,14:30:15,
7012,14,23259,14:31:51,
7014,15,23571,14:33:42,
7017,17,23066,14:38:06,
7001,19,22936,14:41:14,
7002,21,22819,14:44:58,
7010,21,24083,14:45:39,
7019,21,23779,14:45:40,
6998,22,22731,14:46:57,
7006,22,22977,14:47:17,
7011,23,22414,14:49:03,
7009,23,23918,14:50:34,
7015,24,24436,14:51:10,
7004,24,24213,14:52:11,
7008,25,22974,14:52:56,
6999,27,22675,14:56:18,
7003,27,24569,14:57:40,
7018,28,23176,14:58:29,
7013,29,22588,15:00:43,
7014,29,23202,15:01:07,
7000,29,24873,15:02:05,
7016,30,23841,15:02:51,
7012,30,22898,15:03:10,
7017,31,24757,15:05:18,
7001,34,23392,15:09:54,
6998,34,23190,15:10:16,
7019,34,23732,15:10:53,
7010,35,23224,15:12:42,
