sessionId,entrantId,positionOrder,positionText,laps,time
1985-09-Q2,5813,1,1,,89714
1985-09-Q2,5840,2,2,,92376
1985-09-Q2,5838,3,3,,93373
1985-09-Q2,5814,4,4,,96471
1985-09-Q2,5834,5,5,,98330
1985-09-Q2,5808,6,6,,99547
1985-09-Q2,5825,7,7,,99623
1985-09-Q2,5832,8,8,,100506
1985-09-Q2,5817,9,9,,101131
1985-09-Q2,5827,10,10,,101490
1985-09-Q2,5807,11,11,,102050
1985-09-Q2,5803,12,12,,103088
1985-09-Q2,5802,13,13,,104330
1985-09-Q2,5839,14,14,,106473
1985-09-Q2,5830,15,15,,106919
1985-09-Q2,5842,16,16,,107820
1985-09-Q2,5809,17,17,,109347
1985-09-Q2,5811,18,18,,111109
1985-09-Q2,5831,19,19,,111833
1985-09-Q2,5818,20,20,,114674
1985-09-Q2,5841,21,21,,1144270
