entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6499,1,1,6114314,14,,66,10,1,10,,,
6501,2,2,6136932,10,,66,6,1,6,22618,,
6498,3,3,6137179,15,,66,4,1,4,22865,,
6489,4,4,6153821,4,,66,3,1,3,39507,,
6484,5,5,6177264,3,,66,2,1,2,"01:02,95",,
6503,6,6,6179468,20,,66,1,1,1,"01:05,15",,
6487,7,7,6180997,9,,66,0,1,0,"01:06,68",,
6505,8,8,,17,,65,0,1,0,+1 lap,,
6500,9,9,,5,,65,0,1,0,+1 lap,,
6504,10,10,,8,,61,0,1,0,,,Clutch
6502,11,DNF,,19,,53,0,1,0,,,Gearbox
6496,12,DNF,,22,,52,0,1,0,,,Gearbox
6492,13,DNF,,6,,48,0,1,0,,,Spun off
6508,14,DNF,,12,,44,0,1,0,,,Brakes
6497,15,DNF,,21,,42,0,1,0,,,Accident
6485,16,DNF,,2,,37,0,1,0,,,Spun off
6494,17,DNF,,16,,35,0,1,0,,,Halfshaft
6491,18,DNF,,1,,32,0,1,0,,,Electrical
6488,19,DNF,,18,,10,0,1,0,,,Collision
6490,20,DNF,,7,,0,0,1,0,,,Electrical
6493,21,DNF,,11,,0,0,1,0,,,Collision
6495,22,DNF,,13,,0,0,1,0,,,Collision
