entrantId,positionOrder,positionText,laps,time
6936,1,1,16,96877
6929,2,2,15,97320
6930,3,3,12,97338
6937,4,4,13,97356
6938,5,5,13,97382
6931,6,6,12,97404
6945,7,7,13,97455
6935,8,8,15,97663
6932,9,9,8,97776
6941,10,10,17,97977
6946,11,11,20,98091
6942,12,12,15,98178
6933,13,13,17,98246
6940,14,14,16,98285
6943,15,15,13,98423
6944,16,16,11,98640
6939,17,17,18,98794
6934,18,18,16,99209
6948,19,19,15,99704
6947,20,20,14,100189
6952,21,21,14,101901
6951,22,22,14,102007
6949,23,23,14,102464
6950,24,24,17,103378
