sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2005-06-R,6675,1,1,6315556,1,,78,10,1,10,,,
2005-06-R,6674,2,2,6329433,6,,78,8,1,8,13877,,
2005-06-R,6673,3,3,6334040,3,,78,6,1,6,18484,,
2005-06-R,6671,4,4,6352043,2,,78,5,1,5,36487,,
2005-06-R,6676,5,5,6352203,16,,78,4,1,4,36647,,
2005-06-R,6682,6,6,6352733,18,,78,3,1,3,37177,,
2005-06-R,6692,7,7,6352779,8,,78,2,1,2,37223,,
2005-06-R,6693,8,8,6353126,10,,78,1,1,1,37570,,
2005-06-R,6678,9,9,,11,,77,0,1,0,+1 lap,,
2005-06-R,6681,10,10,,5,,77,0,1,0,+1 lap,,
2005-06-R,6677,11,11,,9,,77,0,1,0,+1 lap,,
2005-06-R,6672,12,12,,4,,77,0,1,0,+1 lap,,
2005-06-R,6683,13,13,,15,,75,0,1,0,+3 laps,,
2005-06-R,6699,14,14,,14,,73,0,1,0,+5 laps,,
2005-06-R,6697,15,DNF,,12,,59,0,1,0,,,Accident
2005-06-R,6698,16,DNF,,13,,29,0,1,0,,,Accident
2005-06-R,6679,17,DNF,,7,,23,0,1,0,,,Collision damage
2005-06-R,6684,18,DNF,,17,,18,0,1,0,,,Hydraulics
